title,source_url,local_path,extraction_method,doi,journal,clean_path,cleaning_status,title_similarity
Investigation of simulated microgravity effects on Streptococcus mutans physiology and global gene expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/,data\processed_text\Investigation of simulated microgravity effects on.txt,HTML_EXTRACTION,10.1038/s41526-016-0006-4,NPJ Microgravity,data/clean_text/Investigation of simulated microgravity effects on.txt,cleaned,1.0
Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/,data\processed_text\Altered quorum sensing and physiology of Staphyloc.txt,HTML_EXTRACTION,10.1038/s41526-023-00343-7,NPJ Microgravity,data/clean_text/Altered quorum sensing and physiology of Staphyloc.txt,cleaned,1.0
REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/,data\processed_text\REGULATOR OF BULB BIOGENESIS1 RBB1 Is Involved in .txt,HTML_EXTRACTION,10.1371/journal.pone.0125621,PLoS One,data/clean_text/REGULATOR OF BULB BIOGENESIS1 RBB1 Is Involved in .txt,cleaned,1.0
"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,data\processed_text\Phosphoinositides control the localization of HOPS.txt,HTML_EXTRACTION,10.1073/pnas.1807763115,Proc Natl Acad Sci U S A,data/clean_text/Phosphoinositides control the localization of HOPS.txt,cleaned,1.0
Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/,data\processed_text\Microgravity enhances the phenotype of Arabidopsis.txt,HTML_EXTRACTION,10.1038/s41526-022-00226-3,NPJ Microgravity,data/clean_text/Microgravity enhances the phenotype of Arabidopsis.txt,cleaned,1.0
Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/,data\processed_text\Hypergravity disruption of homeorhetic adaptations.txt,HTML_EXTRACTION,10.1242/bio.2012687,Biol Open,data/clean_text/Hypergravity disruption of homeorhetic adaptations.txt,cleaned,1.0
Intrauterine exposure to maternal stress alters Bdnf IV DNA methylation and telomere length in the brain of adult rat offspring.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600826/,data\processed_text\Intrauterine exposure to maternal stress alters Bd.txt,HTML_EXTRACTION,10.1016/j.ijdevneu.2017.03.007,Int J Dev Neurosci,data/clean_text/Intrauterine exposure to maternal stress alters Bd.txt,cleaned,1.0
Sex differences in muscle health in simulated micro- and partial-gravity environments in rats.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/,data\processed_text\Sex differences in muscle health in simulated micr.txt,HTML_EXTRACTION,10.1016/j.smhs.2023.09.002,Sports Med Health Sci,data/clean_text/Sex differences in muscle health in simulated micr.txt,cleaned,1.0
Brassinazole resistant 1 (BZR1)-dependent brassinosteroid signalling pathway leads to ectopic activation of quiescent cell division and suppresses columella stem cell differentiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4507784/,data\processed_text\Brassinazole resistant 1 BZR1dependent brassinoste.txt,HTML_EXTRACTION,10.1093/jxb/erv316,J Exp Bot,data/clean_text/Brassinazole resistant 1 BZR1dependent brassinoste.txt,cleaned,1.0
Proteomic study of microsomal proteins reveals a key role for Arabidopsis Annexin 1 in mediating heat stress-induced increase in intracellular calcium levels.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4349987/,data\processed_text\Proteomic study of microsomal proteins reveals a k.txt,HTML_EXTRACTION,10.1074/mcp.M114.042697,Mol Cell Proteomics,data/clean_text/Proteomic study of microsomal proteins reveals a k.txt,cleaned,1.0
Apyrase inhibitors enhance the ability of diverse fungicides to inhibit the growth of different plant-pathogenic fungi,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6638264/,data\processed_text\Apyrase inhibitors enhance the ability of diverse .txt,HTML_EXTRACTION,10.1111/mpp.12458,Mol Plant Pathol,data/clean_text/Apyrase inhibitors enhance the ability of diverse .txt,cleaned,1.0
ANN1 and ANN2 Function in Post-Phloem Sugar Transport in Root Tips to Affect Primary Root Growth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130020/,data\processed_text\ANN1 and ANN2 Function in PostPhloem Sugar Transpo.txt,HTML_EXTRACTION,10.1104/pp.18.00713,Plant Physiol,data/clean_text/ANN1 and ANN2 Function in PostPhloem Sugar Transpo.txt,cleaned,1.0
Mitochondria-targeted human catalase in the mouse longevity MCAT model mitigates head-tilt bedrest-induced neuro-inflammation in the hippocampus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695374/,data\processed_text\Mitochondriatargeted human catalase in the mouse l.txt,HTML_EXTRACTION,10.3390/life12111838,Life (Basel),data/clean_text/Mitochondriatargeted human catalase in the mouse l.txt,cleaned,1.0
Structural and functional properties of bone are compromised in amyotrophic lateral sclerosis mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141014/,data\processed_text\Structural and functional properties of bone are c.txt,HTML_EXTRACTION,10.1080/21678421.2018.1452946,Amyotroph Lateral Scler Frontotemporal Degener,data/clean_text/Structural and functional properties of bone are c.txt,cleaned,1.0
Longitudinal time course of muscle impairments during partial weight-bearing in rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6706399/,data\processed_text\Longitudinal time course of muscle impairments dur.txt,HTML_EXTRACTION,10.1038/s41526-019-0080-5,NPJ Microgravity,data/clean_text/Longitudinal time course of muscle impairments dur.txt,cleaned,1.0
Dose-dependent skeletal deficits due to varied reductions in mechanical loading in rats.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235020/,data\processed_text\Dosedependent skeletal deficits due to varied redu.txt,HTML_EXTRACTION,10.1038/s41526-020-0105-0,NPJ Microgravity,data/clean_text/Dosedependent skeletal deficits due to varied redu.txt,cleaned,1.0
Approaching Gravity as a Continuum Using the Rat Partial Weight-Bearing Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599661/,data\processed_text\Approaching Gravity as a Continuum Using the Rat P.txt,HTML_EXTRACTION,10.3390/life10100235,Life (Basel),data/clean_text/Approaching Gravity as a Continuum Using the Rat P.txt,cleaned,1.0
Hindlimb suspension in Wistar rats: Sex-based differences in muscle response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493566/,data\processed_text\Hindlimb suspension in Wistar rats Sexbased differ.txt,HTML_EXTRACTION,10.14814/phy2.15042,Physiol Rep,data/clean_text/Hindlimb suspension in Wistar rats Sexbased differ.txt,cleaned,1.0
Effects of liquid cultivation on gene expression and phenotype of C. elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069985/,data\processed_text\Effects of liquid cultivation on gene expression a.txt,HTML_EXTRACTION,10.1186/s12864-018-4948-7,BMC Genomics,data/clean_text/Effects of liquid cultivation on gene expression a.txt,cleaned,1.0
Transcriptomic Signature of the Simulated Microgravity Response in Caenorhabditis elegans and Comparison to Spaceflight Experiments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856674/,data\processed_text\Transcriptomic Signature of the Simulated Microgra.txt,HTML_EXTRACTION,10.3390/cells12020270,Cells,data/clean_text/Transcriptomic Signature of the Simulated Microgra.txt,cleaned,1.0
Enabling clonal analyses of yeast in outer space by encapsulation and desiccation in hollow microparticles.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9410522/,data\processed_text\Enabling clonal analyses of yeast in outer space b.txt,HTML_EXTRACTION,10.3390/life12081168,Life (Basel),data/clean_text/Enabling clonal analyses of yeast in outer space b.txt,cleaned,1.0
Caenorhabditis elegans in microgravity: An omics perspective,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344948/,data\processed_text\Caenorhabditis elegans in microgravity An omics pe.txt,HTML_EXTRACTION,10.1016/j.isci.2023.107189,iScience,data/clean_text/Caenorhabditis elegans in microgravity An omics pe.txt,cleaned,1.0
Dried plum diet protects from bone loss caused by ionizing radiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4750446/,data\processed_text\Dried plum diet protects from bone loss caused by .txt,HTML_EXTRACTION,10.1038/srep21343,Sci Rep,data/clean_text/Dried plum diet protects from bone loss caused by .txt,cleaned,1.0
Dietary countermeasure mitigates simulated spaceflight-induced osteopenia in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162976/,data\processed_text\Dietary countermeasure mitigates simulated spacefl.txt,HTML_EXTRACTION,10.1038/s41598-020-63404-x,Sci Rep,data/clean_text/Dietary countermeasure mitigates simulated spacefl.txt,cleaned,1.0
A new role of NAP1L1 in megakaryocytes and human platelets,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9737020/,data\processed_text\A new role of NAP1L1 in megakaryocytes and human p.txt,HTML_EXTRACTION,10.3390/ijms232314694,Int J Mol Sci,data/clean_text/A new role of NAP1L1 in megakaryocytes and human p.txt,cleaned,1.0
Evaluation of rodent spaceflight in the NASA animal enclosure module for an extended operational period (up to 35 days),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515519/,data\processed_text\Evaluation of rodent spaceflight in the NASA anima.txt,HTML_EXTRACTION,10.1038/npjmgrav.2016.2,NPJ Microgravity,data/clean_text/Evaluation of rodent spaceflight in the NASA anima.txt,cleaned,1.0
Morphology of Penicillium rubens Biofilms Formed in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10144393/,data\processed_text\Morphology of Penicillium rubens Biofilms Formed i.txt,HTML_EXTRACTION,10.3390/life13041001,Life (Basel),data/clean_text/Morphology of Penicillium rubens Biofilms Formed i.txt,cleaned,1.0
Explainable machine learning identifies multi-omics signatures of muscle response to spaceflight in mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719374/,data\processed_text\Explainable machine learning identifies multiomics.txt,HTML_EXTRACTION,10.1038/s41526-023-00337-5,NPJ Microgravity,data/clean_text/Explainable machine learning identifies multiomics.txt,flagged,1.0
Microbial adaptation to spaceflight is correlated with bacteriophage-encoded functions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11096397/,data\processed_text\Microbial adaptation to spaceflight is correlated .txt,HTML_EXTRACTION,10.1038/s41467-023-42104-w,Nat Commun,data/clean_text/Microbial adaptation to spaceflight is correlated .txt,cleaned,1.0
Influence of the spaceflight environment on macrophage lineages,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166655/,data\processed_text\Influence of the spaceflight environment on macrop.txt,HTML_EXTRACTION,10.1038/s41526-023-00293-0,NPJ Microgravity,data/clean_text/Influence of the spaceflight environment on macrop.txt,cleaned,1.0
MARSBOx: Fungal and bacterial endurance from a balloon-flown analog mission in the stratosphere,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7937622/,data\processed_text\MARSBOx Fungal and bacterial endurance from a ball.txt,HTML_EXTRACTION,10.3389/fmicb.2021.601713,Front Microbiol,data/clean_text/MARSBOx Fungal and bacterial endurance from a ball.txt,cleaned,1.0
In situ linkage of fungal and bacterial proliferation to microbiologically influenced corrosion in B20 biodiesel storage tanks.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/,data\processed_text\In situ linkage of fungal and bacterial proliferat.txt,HTML_EXTRACTION,10.3389/fmicb.2020.00167,Front Microbiol,data/clean_text/In situ linkage of fungal and bacterial proliferat.txt,cleaned,1.0
"Identification of metagenome-assembled genomes containing antimicrobial resistance genes, isolated from an advanced water treatment facility.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/,data\processed_text\Identification of metagenomeassembled genomes cont.txt,HTML_EXTRACTION,10.1128/MRA.00003-20,Microbiol Resour Announc,data/clean_text/Identification of metagenomeassembled genomes cont.txt,cleaned,1.0
Nature of pre-earthquake phenomena and their effects on living organisms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494396/,data\processed_text\Nature of preearthquake phenomena and their effect.txt,HTML_EXTRACTION,10.3390/ani3020513,Animals (Basel),data/clean_text/Nature of preearthquake phenomena and their effect.txt,cleaned,1.0
The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/,data\processed_text\The rapid diagnosis and effective inhibition of co.txt,HTML_EXTRACTION,10.1039/d0na01007c,Nanoscale Adv,data/clean_text/The rapid diagnosis and effective inhibition of co.txt,cleaned,1.0
Blocking SARS-CoV-2 Delta variant (B.1.617.2) spike protein receptor-binding domain binding with the ACE2 receptor of the host cell and inhibiting virus infections using human host defense peptide-conjugated graphene quantum dots.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/,data\processed_text\Blocking SARSCoV2 Delta variant B16172 spike prote.txt,HTML_EXTRACTION,10.1021/acsomega.2c00113,ACS Omega,data/clean_text/Blocking SARSCoV2 Delta variant B16172 spike prote.txt,cleaned,1.0
Safety and pharmacokinetics of intranasally administered heparin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8890767/,data\processed_text\Safety and pharmacokinetics of intranasally admini.txt,HTML_EXTRACTION,10.1007/s11095-022-03191-4,Pharm Res,data/clean_text/Safety and pharmacokinetics of intranasally admini.txt,cleaned,1.0
Inhibition of SARS-CoV-2 wild-type (Wuhan-Hu-1) and Delta (B.1.617.2) strains by marine sulfated glycans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487896/,data\processed_text\Inhibition of SARSCoV2 wildtype WuhanHu1 and Delta.txt,HTML_EXTRACTION,10.1093/glycob/cwac042,Glycobiology,data/clean_text/Inhibition of SARSCoV2 wildtype WuhanHu1 and Delta.txt,cleaned,1.0
A Tissue Retrieval and Postharvest Processing Regimen for Rodent Reproductive Tissues Compatible with Long-Term Storage on the International Space Station and Postflight Biospecimen Sharing Program,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309301/,data\processed_text\A Tissue Retrieval and Postharvest Processing Regi.txt,HTML_EXTRACTION,10.1155/2015/475935,Biomed Res Int,data/clean_text/A Tissue Retrieval and Postharvest Processing Regi.txt,cleaned,1.0
Multiscale effects of spaceflight on murine tendon and bone,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138367/,data\processed_text\Multiscale effects of spaceflight on murine tendon.txt,HTML_EXTRACTION,10.1016/j.bone.2019.115152,Bone,data/clean_text/Multiscale effects of spaceflight on murine tendon.txt,cleaned,1.0
Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6689164/,data\processed_text\Reproducible changes in the gut microbiome suggest.txt,HTML_EXTRACTION,10.1186/s40168-019-0724-4,Microbiome,data/clean_text/Reproducible changes in the gut microbiome suggest.txt,cleaned,1.0
Failure to Generate Bone Marrow Adipocytes Does Not Protect Mice from Ovariectomy-Induced Osteopenia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3564669/,data\processed_text\Failure to Generate Bone Marrow Adipocytes Does No.txt,HTML_EXTRACTION,10.1016/j.bone.2012.11.034,Bone,data/clean_text/Failure to Generate Bone Marrow Adipocytes Does No.txt,cleaned,1.0
